,0,1,2,3,4,5,6,7,8,9,10
0,0.46131999999999984,0.33708,0.26219999999999993,0.24395999999999998,0.20224000000000003,0.16463999999999998,0.13700000000000004,0.14,0.11667999999999998,0.11011999999999995,0.10459999999999996
1,0.31767999999999996,0.25096,0.20736000000000007,0.17863999999999997,0.1582,0.14700000000000002,0.13527999999999996,0.11120000000000001,0.11411999999999999,0.10468000000000002,0.09599999999999997
2,0.24180000000000007,0.20032000000000003,0.17495999999999998,0.14883999999999997,0.13524,0.12264,0.12179999999999999,0.10715999999999998,0.09792,0.10075999999999997,0.09539999999999998
3,0.21404000000000004,0.17144,0.14900000000000005,0.13836,0.11788,0.12,0.10432000000000001,0.09579999999999997,0.08675999999999999,0.09191999999999996,0.08500000000000002
4,0.19008,0.1516,0.14428000000000005,0.12292000000000003,0.11576000000000003,0.11587999999999997,0.10371999999999997,0.09699999999999999,0.08524,0.07995999999999998,0.07507999999999998
5,0.16968000000000003,0.14092000000000002,0.12792,0.11472000000000002,0.10107999999999998,0.10459999999999998,0.09196000000000001,0.09263999999999997,0.08371999999999997,0.08319999999999998,0.07215999999999999
6,0.14712000000000006,0.13171999999999998,0.11883999999999997,0.10976,0.09656,0.0946,0.0868,0.08240000000000001,0.07943999999999998,0.07972000000000001,0.07327999999999998
7,0.14,0.12435999999999998,0.11284000000000004,0.10439999999999999,0.09316,0.091,0.08548,0.0846,0.08299999999999998,0.07496,0.07203999999999999
8,0.13280000000000003,0.11940000000000003,0.10335999999999997,0.09436,0.09183999999999999,0.09051999999999998,0.08324,0.08120000000000001,0.07763999999999999,0.07359999999999998,0.07075999999999999
9,0.126,0.11611999999999999,0.10424,0.09768,0.08884000000000002,0.08363999999999999,0.07891999999999999,0.07496,0.07307999999999999,0.0718,0.06672
10,0.11587999999999996,0.11244000000000004,0.09904000000000002,0.09047999999999998,0.08783999999999999,0.08279999999999996,0.07843999999999998,0.07348,0.07572,0.06564,0.06720000000000001
